,BTC-USD,^GSPC,^VIX,DX-Y.NYB,US10Y,BREAKEVEN,BTC_ret,SPX_ret
2017-10-19,5708.52001953125,2562.10009765625,10.050000190734863,93.2699966430664,2.33,1.84,0.021076124657229967,0.00032799789456050554
2017-10-20,6011.4501953125,2575.2099609375,9.970000267028809,93.69999694824219,2.39,1.87,0.05306632450176196,0.0051168427389869375
2017-10-23,5930.31982421875,2564.97998046875,11.069999694824219,93.94000244140625,2.38,1.86,-0.013495973260663874,-0.003972484039719171
2017-10-24,5526.64013671875,2569.1298828125,11.15999984741211,93.95999908447266,2.42,1.87,-0.06807047502757235,0.001617908278173541
2017-10-25,5750.7998046875,2557.14990234375,11.229999542236328,93.70999908447266,2.44,1.88,0.040559845118093296,-0.004663049754275228
2017-10-26,5904.830078125,2560.39990234375,11.300000190734863,94.61000061035156,2.46,1.89,0.026784148060926993,0.001270946219078306
2017-10-27,5780.89990234375,2581.070068359375,9.800000190734863,94.91999816894531,2.42,1.88,-0.02098793261475229,0.008073022498049642
2017-10-30,6130.52978515625,2572.830078125,10.5,94.48999786376953,2.37,1.87,0.06048018279485334,-0.003192470570786421
2017-10-31,6468.39990234375,2575.260009765625,10.180000305175781,94.55000305175781,2.38,1.88,0.0551127111404921,0.0009444586571358826
2017-11-01,6767.31005859375,2579.360107421875,10.199999809265137,94.81999969482422,2.37,1.88,0.04621083432731066,0.0015921101716727115
2017-11-02,7078.5,2579.85009765625,9.930000305175781,94.69000244140625,2.35,1.87,0.04598428898807039,0.00018996581088659426
2017-11-03,7207.759765625,2587.840087890625,9.140000343322754,94.94000244140625,2.34,1.86,0.01826089787737506,0.0030970753849743904
2017-11-06,7022.759765625,2591.1298828125,9.399999618530273,94.72000122070312,2.32,1.86,-0.025666782192477533,0.0012712512404724485
2017-11-07,7144.3798828125,2590.639892578125,9.890000343322754,94.91000366210938,2.32,1.88,0.01731799481206897,-0.00018910292286977715
2017-11-08,7459.68994140625,2594.3798828125,9.779999732971191,94.87000274658203,2.32,1.87,0.04413399955849262,0.001443655000098465
2017-11-09,7143.580078125,2584.6201171875,10.5,94.44000244140625,2.33,1.87,-0.0423757375660655,-0.003761887644002093
2017-11-10,6618.14013671875,2582.300048828125,11.289999961853027,94.38999938964844,2.4,1.88,-0.07355414731266852,-0.0008976438525517549
2017-11-13,6559.490234375,2584.840087890625,11.5,94.48999786376953,2.4,1.88,-0.008861991606727848,0.0009836343625724275
2017-11-14,6635.75,2578.8701171875,11.59000015258789,93.83000183105469,2.38,1.87,0.011625867697059977,-0.0023096092988857952
2017-11-15,7315.5400390625,2564.6201171875,13.130000114440918,93.80999755859375,2.33,1.85,0.10244358799871911,-0.005525675723266343
2017-11-16,7871.68994140625,2585.639892578125,11.760000228881836,93.93000030517578,2.37,1.84,0.07602308228430132,0.008196058063241196
2017-11-17,7708.990234375,2578.85009765625,11.430000305175781,93.66000366210938,2.35,1.86,-0.020668967939835303,-0.0026259630899742037
2017-11-20,8200.6396484375,2582.139892578125,10.649999618530273,94.08000183105469,2.37,1.85,0.06377611063381505,0.0012756828808564435
2017-11-21,8071.259765625,2599.030029296875,9.729999542236328,93.94999694824219,2.36,1.84,-0.015776803805438666,0.006541139295859866
2017-11-22,8253.5498046875,2597.080078125,9.880000114440918,93.22000122070312,2.32,1.84,0.02258507895370454,-0.0007502611166068096
2017-11-23,8038.77001953125,2597.080078125,9.880000114440918,93.22000122070312,2.32,1.84,-0.026022716314653915,0.0
2017-11-24,8253.6904296875,2602.419921875,9.670000076293945,92.76000213623047,2.34,1.84,0.026735484363164197,0.0020560951489239088
2017-11-27,9818.349609375,2601.419921875,9.869999885559082,92.9000015258789,2.32,1.83,0.18957085839561105,-0.0003842577408796899
2017-11-28,10058.7998046875,2627.0400390625,10.029999732971191,93.26000213623047,2.34,1.84,0.024489879142509663,0.00984851271879017
2017-11-29,9888.6103515625,2626.070068359375,10.699999809265137,93.26000213623047,2.37,1.84,-0.016919459222728528,-0.000369225702197995
2017-11-30,10233.599609375,2647.580078125,11.279999732971191,93.01000213623047,2.42,1.86,0.034887536827456156,0.008190950433802913
2017-12-01,10975.599609375,2642.219970703125,11.430000305175781,92.9000015258789,2.37,1.86,0.07250625667631683,-0.002024530803113933
2017-12-04,11657.2001953125,2639.43994140625,11.680000305175781,93.19000244140625,2.37,1.87,0.06210144413024121,-0.0010521566439205543
2017-12-05,11916.7001953125,2629.570068359375,11.329999923706055,93.37999725341797,2.36,1.86,0.02226091991663215,-0.0037393815604747083
2017-12-06,14291.5,2629.27001953125,11.020000457763672,93.61000061035156,2.33,1.86,0.19928333899191664,-0.00011410565998426492
2017-12-07,17899.69921875,2636.97998046875,10.15999984741211,93.80000305175781,2.37,1.87,0.2524716942763181,0.0029323579853828274
2017-12-08,16569.400390625,2651.5,9.579999923706055,93.9000015258789,2.38,1.88,-0.07431961911021989,0.005506306319651655
2017-12-11,16936.80078125,2659.989990234375,9.34000015258789,93.87000274658203,2.39,1.88,0.022173427038004068,0.003201957471006933
2017-12-12,17415.400390625,2664.110107421875,9.920000076293945,94.0999984741211,2.4,1.89,0.028257970059188287,0.001548922064604108
2017-12-13,16408.19921875,2662.85009765625,10.180000305175781,93.43000030517578,2.36,1.88,-0.05783393716386753,-0.0004729570906678582
2017-12-14,16564.0,2652.010009765625,10.489999771118164,93.48999786376953,2.35,1.87,0.009495300439305021,-0.004070859227173984
2017-12-15,17706.900390625,2675.81005859375,9.420000076293945,93.93000030517578,2.35,1.88,0.06899905763251635,0.008974343513216354
2017-12-18,19114.19921875,2690.159912109375,9.529999732971191,93.69999694824219,2.39,1.89,0.07947742389007284,0.005362807225250732
2017-12-19,17776.69921875,2681.469970703125,10.029999732971191,93.47000122070312,2.46,1.91,-0.0699741582000456,-0.0032302694598687065
2017-12-20,16624.599609375,2679.25,9.720000267028809,93.3499984741211,2.49,1.92,-0.06480953495347552,-0.0008278931807477186
2017-12-21,15802.900390625,2684.570068359375,9.619999885559082,93.27999877929688,2.48,1.93,-0.04942670729264509,0.0019856558213586784
2017-12-22,13831.7998046875,2683.340087890625,9.899999618530273,93.3499984741211,2.48,1.94,-0.12473030502089644,-0.0004581666477052604
2017-12-25,14026.599609375,2683.340087890625,9.899999618530273,93.3499984741211,2.48,1.94,0.014083474850574706,0.0
2017-12-26,16099.7998046875,2680.5,10.25,93.26000213623047,2.47,1.94,0.14780490304484273,-0.0010584151831672939
2017-12-27,15838.5,2682.6201171875,10.470000267028809,93.02999877929688,2.42,1.94,-0.016230003345223065,0.0007909409391904099
2017-12-28,14606.5,2687.5400390625,10.180000305175781,92.5999984741211,2.43,1.96,-0.07778514379518264,0.0018339987251561052
2017-12-29,14656.2001953125,2673.610107421875,11.039999961853027,92.12000274658203,2.4,1.96,0.0034026081068359026,-0.005183153157965359
2018-01-01,13657.2001953125,2673.610107421875,11.039999961853027,92.12000274658203,2.4,1.96,-0.06816227853652757,0.0
2018-01-02,14982.099609375,2695.81005859375,9.770000457763672,91.8499984741211,2.46,2.0,0.0970110560814097,0.008303361477520088
2018-01-03,15201.0,2713.06005859375,9.149999618530273,92.16000366210938,2.44,1.98,0.014610795304552893,0.006398818768781567
2018-01-04,15599.2001953125,2723.989990234375,9.220000267028809,91.8499984741211,2.46,2.01,0.026195657872015055,0.004028636080503967
2018-01-05,17429.5,2743.14990234375,9.220000267028809,91.94999694824219,2.47,2.01,0.11733292616101543,0.007033767443369587
2018-01-08,15170.099609375,2747.7099609375,9.520000457763672,92.33000183105469,2.49,2.02,-0.12963082077081955,0.0016623439316436617
2018-01-09,14595.400390625,2751.2900390625,10.079999923706055,92.52999877929688,2.55,2.03,-0.03788368129071751,0.0013029315960912946
2018-01-10,14973.2998046875,2748.22998046875,9.819999694824219,92.33000183105469,2.55,2.03,0.025891678470515656,-0.0011122268282528491
2018-01-11,13405.7998046875,2767.56005859375,9.880000114440918,91.8499984741211,2.54,2.0,-0.10468634305373903,0.007033646478779465
2018-01-12,13980.599609375,2786.239990234375,10.15999984741211,90.97000122070312,2.55,2.01,0.042876949757709726,0.006749602987881076
2018-01-15,13819.7998046875,2786.239990234375,10.15999984741211,90.97000122070312,2.55,2.01,-0.011501638640711187,0.0
2018-01-16,11490.5,2776.419921875,11.65999984741211,90.38999938964844,2.54,2.03,-0.16854801354629112,-0.003524487622672101
2018-01-17,11188.599609375,2802.56005859375,11.90999984741211,90.54000091552734,2.57,2.04,-0.02627391241677912,0.009415051560751175
2018-01-18,11474.900390625,2798.030029296875,12.220000267028809,90.5,2.62,2.05,0.02558861620270214,-0.0016163897301626484
2018-01-19,11607.400390625,2810.300048828125,11.270000457763672,90.56999969482422,2.64,2.06,0.01154694119247024,0.004385235112838837
2018-01-22,10931.400390625,2832.969970703125,11.029999732971191,90.4000015258789,2.66,2.06,-0.05823870782867002,0.008066726499347698
2018-01-23,10868.400390625,2839.1298828125,11.100000381469727,90.12000274658203,2.63,2.06,-0.005763214020962026,0.0021743654797181655
2018-01-24,11359.400390625,2837.5400390625,11.470000267028809,89.20999908447266,2.65,2.07,0.04517684133384825,-0.0005599757022828333
2018-01-25,11259.400390625,2839.25,11.579999923706055,89.38999938964844,2.63,2.07,-0.008803281560753051,0.0006026209018938911
2018-01-26,11171.400390625,2872.8701171875,11.079999923706055,89.06999969482422,2.66,2.09,-0.007815691506385392,0.011841196508761032
2018-01-29,11296.400390625,2853.530029296875,13.84000015258789,89.30999755859375,2.7,2.09,0.011189286537872212,-0.006731974332887192
2018-01-30,10106.2998046875,2822.429931640625,14.789999961853027,89.19000244140625,2.73,2.1,-0.10535219581320587,-0.010898815620283941
2018-01-31,10221.099609375,2823.81005859375,13.539999961853027,89.12999725341797,2.72,2.11,0.011359232053877344,0.0004889853730833948
2018-02-01,9170.5400390625,2821.97998046875,13.470000267028809,88.66999816894531,2.78,2.11,-0.1027834196380305,-0.0006480882520516484
2018-02-02,8830.75,2762.1298828125,17.309999465942383,89.19999694824219,2.84,2.14,-0.037052347802326024,-0.02120854792396809
2018-02-05,6955.27001953125,2648.93994140625,37.31999969482422,89.55000305175781,2.77,2.1,-0.2123805996624013,-0.04097922480422822
2018-02-06,7754.0,2695.139892578125,29.979999542236328,89.58999633789062,2.79,2.1,0.11483809805022926,0.017440920592313836
2018-02-07,7621.2998046875,2681.659912109375,27.729999542236328,90.26000213623047,2.84,2.1,-0.01711377293171268,-0.005001588416939429
2018-02-08,8265.58984375,2581.0,33.459999084472656,90.2300033569336,2.85,2.09,0.08453807822469184,-0.03753641975808808
2018-02-09,8736.98046875,2619.550048828125,29.059999465942383,90.44000244140625,2.83,2.05,0.057030488314931294,0.014936090208494734
2018-02-12,8926.5703125,2656.0,25.610000610351562,90.20999908447266,2.86,2.07,0.021699698703472547,0.013914584754042503
2018-02-13,8598.3095703125,2662.93994140625,24.969999313354492,89.69999694824219,2.83,2.05,-0.03677344497335466,0.0026129297463290957
2018-02-14,9494.6298828125,2698.6298828125,19.260000228881836,89.12000274658203,2.91,2.09,0.10424378247495736,0.013402458257245842
2018-02-15,10166.400390625,2731.199951171875,19.1299991607666,88.58999633789062,2.9,2.11,0.07075267978887334,0.012069112762299383
2018-02-16,10233.900390625,2732.219970703125,19.459999084472656,89.0999984741211,2.87,2.09,0.006639518158486624,0.0003734693722488025
2018-02-19,11225.2998046875,2732.219970703125,19.459999084472656,89.0999984741211,2.87,2.09,0.09687405351049683,0.0
2018-02-20,11403.7001953125,2716.260009765625,20.600000381469727,89.72000122070312,2.88,2.1,0.01589270609507487,-0.005841389459353419
2018-02-21,10690.400390625,2701.330078125,20.020000457763672,90.08000183105469,2.94,2.12,-0.06254985596523333,-0.0054965031281792864
2018-02-22,10005.0,2703.9599609375,18.719999313354492,89.75,2.92,2.11,-0.06411363144322124,0.0009735510790762625
2018-02-23,10301.099609375,2747.300048828125,16.489999771118164,89.87999725341797,2.88,2.12,0.02959516335582202,0.01602837635051313
2018-02-26,10366.7001953125,2779.60009765625,15.800000190734863,89.81999969482422,2.86,2.13,0.006368309056811405,0.011757015343810906
2018-02-27,10725.599609375,2744.280029296875,18.59000015258789,90.36000061035156,2.9,2.13,0.03462041028492213,-0.012706888443829278
2018-02-28,10397.900390625,2713.830078125,19.850000381469727,90.61000061035156,2.87,2.12,-0.030552997565149287,-0.011095788639207016
2018-03-01,10951.0,2677.669921875,22.469999313354492,90.31999969482422,2.81,2.1,0.05319339372337972,-0.013324399541987275
2018-03-02,11086.400390625,2691.25,19.59000015258789,89.94000244140625,2.86,2.12,0.012364203326180156,0.005071602744632031
2018-03-05,11573.2998046875,2720.93994140625,18.729999542236328,90.08000183105469,2.88,2.13,0.04391862073412378,0.011032026532745043
2018-03-06,10779.900390625,2728.1201171875,18.360000610351562,89.62000274658203,2.88,2.12,-0.06855429544313296,0.002638858606169414
2018-03-07,9965.5703125,2726.800048828125,17.760000228881836,89.63999938964844,2.89,2.13,-0.0755415215926486,-0.00048387472056610203
2018-03-08,9395.009765625,2738.969970703125,16.540000915527344,90.12000274658203,2.86,2.11,-0.0572531755818666,0.004463078207817217
2018-03-09,9337.5498046875,2786.570068359375,14.640000343322754,90.08999633789062,2.9,2.12,-0.006116008644050375,0.01737883151892694
2018-03-12,9205.1201171875,2783.02001953125,15.779999732971191,89.9000015258789,2.87,2.1,-0.014182487940628707,-0.001273985129042532
2018-03-13,9194.849609375,2765.31005859375,16.350000381469727,89.66000366210938,2.84,2.09,-0.001115738597840088,-0.006363576551088879
2018-03-14,8269.8095703125,2749.47998046875,17.229999542236328,89.69999694824219,2.81,2.07,-0.10060415105858134,-0.005724521948562322
2018-03-15,8300.8603515625,2747.330078125,16.59000015258789,90.13999938964844,2.82,2.08,0.0037547153880626016,-0.000781930531963182
2018-03-16,8338.349609375,2752.010009765625,15.800000190734863,90.2300033569336,2.85,2.08,0.0045163099033997955,0.001703447167811456
2018-03-19,8630.650390625,2712.919921875,19.020000457763672,89.9000015258789,2.85,2.08,0.03505499228784559,-0.014204195388793028
2018-03-20,8913.4697265625,2716.93994140625,18.200000762939453,90.37000274658203,2.89,2.08,0.03276917997335538,0.0014818054520648882
2018-03-21,8929.2802734375,2711.929931640625,17.860000610351562,89.77999877929688,2.89,2.09,0.0017737814072429359,-0.0018439898833508828
2018-03-22,8728.4697265625,2643.68994140625,23.34000015258789,89.86000061035156,2.83,2.08,-0.022488995834565095,-0.025162888405856454
2018-03-23,8879.6201171875,2588.260009765625,24.8700008392334,89.44000244140625,2.82,2.07,0.017316940467241304,-0.02096688071186603
2018-03-26,8209.400390625,2658.550048828125,21.030000686645508,89.02999877929688,2.85,2.08,-0.07547842336917254,0.02715725576151251
2018-03-27,7833.0400390625,2612.6201171875,22.5,89.37000274658203,2.78,2.07,-0.04584504758621555,-0.017276308813847896
2018-03-28,7954.47998046875,2605.0,22.8700008392334,90.05999755859375,2.77,2.05,0.015503551724572073,-0.00291665716625622
2018-03-29,7165.7001953125,2640.8701171875,19.969999313354492,90.1500015258789,2.74,2.05,-0.09916170347942321,0.013769718690019195
2018-03-30,6890.52001953125,2640.8701171875,19.969999313354492,90.1500015258789,2.74,2.05,-0.03840241264367461,0.0
2018-04-02,7083.7998046875,2581.8798828125,23.6200008392334,90.05000305175781,2.73,2.05,0.02805010138689057,-0.022337423560165104
2018-04-03,7456.10986328125,2614.449951171875,21.100000381469727,90.19999694824219,2.79,2.08,0.052557958843978625,0.012614865848792123
2018-04-04,6853.83984375,2644.68994140625,20.059999465942383,90.13999938964844,2.79,2.08,-0.08077536819799569,0.01156648273982852
2018-04-05,6811.47021484375,2662.840087890625,18.940000534057617,90.45999908447266,2.83,2.08,-0.006181881962836755,0.0068628636575538415
2018-04-06,6636.31982421875,2604.469970703125,21.489999771118164,90.11000061035156,2.77,2.07,-0.025714036045156208,-0.021920248779842444
2018-04-09,6770.72998046875,2613.159912109375,21.770000457763672,89.83999633789062,2.78,2.07,0.0202537188999663,0.0033365488963206236
2018-04-10,6834.759765625,2656.8701171875,20.469999313354492,89.58999633789062,2.8,2.08,0.009456851084145068,0.0167269537832615
2018-04-11,6968.31982421875,2642.18994140625,20.239999771118164,89.56999969482422,2.79,2.11,0.019541295257440083,-0.005525364482924067
2018-04-12,7889.25,2663.989990234375,18.489999771118164,89.75,2.83,2.13,0.13215957347142848,0.008250750063987677
2018-04-13,7895.9599609375,2656.300048828125,17.40999984741211,89.80000305175781,2.82,2.13,0.0008505194964667506,-0.0028866254882486952
2018-04-16,8058.669921875,2677.840087890625,16.559999465942383,89.43000030517578,2.83,2.12,0.020606735817107813,0.008109038386684864
2018-04-17,7902.08984375,2706.389892578125,15.25,89.5199966430664,2.82,2.14,-0.01943001508226172,0.010661504701720004
2018-04-18,8163.419921875,2708.639892578125,15.600000381469727,89.62000274658203,2.87,2.16,0.03307100821331388,0.0008313658006817715
2018-04-19,8294.3095703125,2693.1298828125,15.960000038146973,89.94000244140625,2.92,2.17,0.016033678248838168,-0.005726124690152989
2018-04-20,8845.830078125,2670.139892578125,16.8799991607666,90.31999969482422,2.96,2.17,0.06649384172813311,-0.00853653230061302
2018-04-23,8930.8798828125,2670.2900390625,16.34000015258789,90.94000244140625,2.98,2.18,0.009614677643178027,5.623169212687351e-05
2018-04-24,9697.5,2634.56005859375,18.020000457763672,90.7699966430664,3.0,2.17,0.08583925965266448,-0.01338056164164636
2018-04-25,8845.740234375,2639.39990234375,17.84000015258789,91.16999816894531,3.03,2.17,-0.0878329224671307,0.001837059563023713
2018-04-26,9281.509765625,2666.93994140625,16.239999771118164,91.55999755859375,3.0,2.18,0.049263206888732425,0.010434204774367295
